obstime,station_code,tempr,ap,ws,wd,rh
2026-01-19 11:32:00,BHARATI,4.8,976.3,6.8,213.0,45.9
2026-01-19 11:33:00,BHARATI,4.6,976.3,6.3,209.0,46.3
2026-01-19 11:34:00,BHARATI,4.5,976.3,7.3,212.0,47.1
2026-01-19 11:35:00,BHARATI,4.4,976.3,6.3,209.0,47.7
2026-01-19 11:36:00,BHARATI,4.3,976.3,5.9,207.0,48.1
2026-01-19 11:37:00,BHARATI,4.5,976.3,5.3,213.0,47.6
2026-01-19 11:38:00,BHARATI,4.6,976.3,5.4,214.0,47.2
2026-01-19 11:39:00,BHARATI,4.4,976.3,6.1,214.0,47.9
2026-01-19 11:40:00,BHARATI,4.3,976.3,4.9,216.0,47.7
2026-01-19 11:41:00,BHARATI,4.5,976.3,4.1,211.0,47.7
2026-01-19 11:42:00,BHARATI,4.5,976.2,5.2,197.0,47.9
2026-01-19 11:43:00,BHARATI,4.3,976.2,5.9,209.0,48.4
2026-01-19 11:44:00,BHARATI,4.3,976.2,6.3,211.0,48.4
2026-01-19 11:45:00,BHARATI,4.3,976.2,5.8,208.0,48.4
2026-01-19 11:46:00,BHARATI,4.3,976.2,5.4,211.0,48.4
2026-01-19 11:47:00,BHARATI,4.2,976.2,5.7,212.0,48.9
2026-01-19 11:48:00,BHARATI,4.3,976.2,6.0,203.0,48.7
2026-01-19 11:49:00,BHARATI,4.3,976.2,4.4,207.0,48.2
2026-01-19 11:50:00,BHARATI,4.3,976.1,5.4,211.0,48.7
2026-01-19 11:51:00,BHARATI,4.3,976.1,6.0,215.0,48.7
2026-01-19 11:52:00,BHARATI,4.4,976.1,5.7,219.0,48.6
2026-01-19 11:53:00,BHARATI,4.2,976.1,4.7,220.0,48.8
2026-01-19 11:54:00,BHARATI,4.4,976.1,3.6,203.0,48.0
2026-01-19 11:55:00,BHARATI,4.6,976.1,4.8,219.0,47.5
2026-01-19 11:56:00,BHARATI,4.5,976.1,4.6,209.0,47.8
2026-01-19 11:57:00,BHARATI,4.5,976.1,3.9,199.0,47.2
2026-01-19 11:58:00,BHARATI,4.5,976.1,4.9,224.0,47.4
2026-01-19 11:59:00,BHARATI,4.6,976.1,4.8,219.0,47.7
2026-01-19 12:00:00,BHARATI,4.7,976.1,5.1,223.0,47.8
2026-01-19 12:01:00,BHARATI,4.5,976.1,5.5,217.0,47.9
2026-01-19 12:02:00,BHARATI,4.5,976.1,5.7,218.0,47.9
2026-01-19 12:03:00,BHARATI,4.4,976.1,5.5,220.0,48.6
2026-01-19 12:04:00,BHARATI,4.5,976.1,6.0,214.0,49.1
2026-01-19 12:05:00,BHARATI,4.4,976.1,4.9,212.0,48.9
2026-01-19 12:06:00,BHARATI,4.6,976.1,4.9,211.0,48.4
2026-01-19 12:07:00,BHARATI,4.5,976.1,5.0,218.0,48.6
2026-01-19 12:08:00,BHARATI,4.4,976.0,5.0,193.0,48.1
2026-01-19 12:09:00,BHARATI,4.6,976.0,4.7,196.0,48.1
2026-01-19 12:10:00,BHARATI,4.7,976.0,5.3,215.0,48.4
2026-01-19 12:11:00,BHARATI,4.6,976.0,6.0,209.0,48.3
2026-01-19 12:12:00,BHARATI,4.6,976.0,5.8,207.0,48.2
2026-01-19 12:13:00,BHARATI,4.7,976.0,5.6,207.0,48.2
2026-01-19 12:14:00,BHARATI,4.7,976.0,5.4,210.0,48.1
2026-01-19 12:15:00,BHARATI,4.6,975.9,5.2,203.0,48.0
2026-01-19 12:16:00,BHARATI,4.6,975.9,4.4,190.0,47.7
2026-01-19 12:17:00,BHARATI,4.7,975.9,4.6,198.0,47.1
2026-01-19 12:18:00,BHARATI,4.8,975.9,4.6,212.0,47.6
2026-01-19 12:19:00,BHARATI,4.7,975.8,5.7,216.0,47.9
2026-01-19 12:20:00,BHARATI,4.5,975.8,5.9,208.0,48.4
2026-01-19 12:21:00,BHARATI,4.3,975.8,6.1,209.0,49.0
2026-01-19 12:22:00,BHARATI,4.4,975.8,5.9,203.0,49.0
2026-01-19 12:23:00,BHARATI,4.3,975.8,5.6,203.0,49.3
2026-01-19 12:24:00,BHARATI,4.5,975.8,5.8,209.0,48.8
2026-01-19 12:25:00,BHARATI,4.5,975.8,5.3,209.0,48.4
2026-01-19 12:26:00,BHARATI,4.5,975.8,6.0,207.0,48.9
2026-01-19 12:27:00,BHARATI,4.5,975.8,6.4,215.0,49.3
2026-01-19 12:28:00,BHARATI,4.6,975.8,5.2,204.0,48.8
2026-01-19 12:29:00,BHARATI,4.7,975.8,5.4,204.0,47.7
2026-01-19 12:30:00,BHARATI,4.6,975.7,5.4,204.0,48.6
2026-01-19 12:31:00,BHARATI,4.5,975.7,3.0,180.0,47.5
2026-01-19 12:32:00,BHARATI,4.8,975.7,3.4,202.0,46.5
2026-01-19 12:33:00,BHARATI,4.9,975.7,3.9,192.0,46.8
2026-01-19 12:34:00,BHARATI,4.8,975.7,5.2,199.0,46.9
2026-01-19 12:35:00,BHARATI,4.7,975.7,5.2,194.0,48.0
2026-01-19 12:36:00,BHARATI,4.7,975.6,4.8,203.0,48.1
2026-01-19 12:37:00,BHARATI,4.6,975.6,5.7,201.0,48.3
2026-01-19 12:38:00,BHARATI,4.4,975.6,5.8,195.0,49.3
2026-01-19 12:39:00,BHARATI,4.5,975.6,6.8,196.0,49.4
2026-01-19 12:40:00,BHARATI,4.4,975.6,5.9,198.0,49.8
2026-01-19 12:41:00,BHARATI,4.4,975.5,6.1,198.0,50.0
2026-01-19 12:42:00,BHARATI,4.3,975.5,6.0,196.0,49.9
2026-01-19 12:43:00,BHARATI,4.3,975.5,6.5,197.0,50.2
2026-01-19 12:44:00,BHARATI,4.7,975.5,6.1,201.0,50.2
2026-01-19 12:45:00,BHARATI,4.3,975.5,5.8,194.0,50.4
2026-01-19 12:46:00,BHARATI,4.2,975.5,5.4,199.0,50.1
2026-01-19 12:47:00,BHARATI,4.2,975.4,6.0,195.0,50.1
2026-01-19 12:48:00,BHARATI,4.2,975.4,6.1,196.0,50.1
2026-01-19 12:49:00,BHARATI,4.2,975.4,6.4,201.0,50.1
2026-01-19 12:50:00,BHARATI,4.2,975.4,6.3,200.0,50.3
2026-01-19 12:51:00,BHARATI,4.2,975.4,6.8,199.0,50.3
2026-01-19 12:52:00,BHARATI,4.0,975.4,6.5,202.0,50.6
2026-01-19 12:53:00,BHARATI,4.0,975.4,6.7,203.0,51.0
2026-01-19 12:54:00,BHARATI,3.9,975.4,6.0,203.0,51.0
2026-01-19 12:55:00,BHARATI,4.0,975.3,5.9,202.0,51.0
2026-01-19 12:56:00,BHARATI,4.1,975.3,6.5,203.0,51.2
2026-01-19 12:57:00,BHARATI,4.1,975.3,6.3,201.0,50.9
2026-01-19 12:58:00,BHARATI,4.1,975.3,6.3,206.0,51.0
2026-01-19 12:59:00,BHARATI,4.1,975.3,5.6,201.0,51.1
2026-01-19 13:00:00,BHARATI,4.2,975.2,5.2,207.0,51.1
2026-01-19 13:01:00,BHARATI,4.1,975.2,5.5,201.0,51.0
2026-01-19 13:02:00,BHARATI,4.2,975.2,5.9,204.0,50.3
2026-01-19 13:03:00,BHARATI,4.3,975.2,6.0,205.0,50.3
2026-01-19 13:04:00,BHARATI,4.3,975.2,5.7,203.0,50.1
2026-01-19 13:05:00,BHARATI,4.2,975.1,6.0,201.0,50.1
2026-01-19 13:06:00,BHARATI,4.2,975.1,5.9,205.0,50.1
2026-01-19 13:07:00,BHARATI,4.3,975.1,5.9,206.0,50.3
2026-01-19 13:08:00,BHARATI,4.2,975.1,6.6,210.0,50.5
2026-01-19 13:09:00,BHARATI,4.1,975.1,5.7,208.0,50.5
2026-01-19 13:10:00,BHARATI,4.0,975.1,6.9,209.0,51.3
2026-01-19 13:11:00,BHARATI,3.9,975.1,6.9,211.0,52.0
2026-01-19 13:12:00,BHARATI,3.9,975.0,7.0,207.0,52.7
2026-01-19 13:13:00,BHARATI,3.8,975.0,6.6,210.0,53.9
2026-01-19 13:14:00,BHARATI,3.9,975.0,6.5,209.0,54.3
2026-01-19 13:15:00,BHARATI,3.8,975.0,7.0,211.0,54.4
2026-01-19 13:16:00,BHARATI,3.8,975.0,7.0,210.0,53.7
2026-01-19 13:17:00,BHARATI,3.9,975.0,7.1,210.0,54.2
2026-01-19 13:18:00,BHARATI,3.9,974.9,7.0,209.0,54.6
2026-01-19 13:19:00,BHARATI,3.9,974.9,7.0,210.0,55.3
2026-01-19 13:20:00,BHARATI,3.8,974.9,6.9,208.0,55.5
2026-01-19 13:21:00,BHARATI,3.8,974.9,6.1,204.0,55.2
2026-01-19 13:22:00,BHARATI,3.9,974.9,6.6,208.0,55.8
2026-01-19 13:23:00,BHARATI,4.0,974.8,6.0,207.0,55.4
2026-01-19 13:24:00,BHARATI,3.9,974.8,5.8,205.0,55.6
2026-01-19 13:25:00,BHARATI,4.0,974.8,6.0,207.0,55.5
2026-01-19 13:26:00,BHARATI,4.0,974.8,5.9,204.0,55.3
2026-01-19 13:27:00,BHARATI,4.0,974.8,5.8,203.0,55.3
2026-01-19 13:28:00,BHARATI,3.9,974.8,5.4,206.0,55.0
2026-01-19 13:29:00,BHARATI,4.0,974.8,5.5,204.0,54.7
2026-01-19 13:30:00,BHARATI,4.1,974.8,5.5,199.0,54.6
2026-01-19 13:31:00,BHARATI,4.0,974.8,5.5,205.0,54.8
2026-01-19 13:32:00,BHARATI,4.1,974.7,5.4,203.0,54.7
2026-01-19 13:33:00,BHARATI,4.1,974.7,5.7,201.0,54.7
2026-01-19 13:34:00,BHARATI,4.1,974.7,4.8,198.0,54.2
2026-01-19 13:35:00,BHARATI,4.1,974.7,4.8,200.0,53.8
2026-01-19 13:36:00,BHARATI,4.0,974.7,5.0,215.0,53.4
2026-01-19 13:37:00,BHARATI,4.0,974.7,5.2,210.0,53.2
2026-01-19 13:38:00,BHARATI,3.9,974.7,5.8,218.0,53.5
2026-01-19 13:39:00,BHARATI,3.9,974.7,5.2,217.0,53.7
2026-01-19 13:40:00,BHARATI,3.9,974.7,5.0,212.0,53.5
2026-01-19 13:41:00,BHARATI,3.9,974.7,4.8,217.0,53.5
2026-01-19 13:42:00,BHARATI,4.0,974.7,4.4,225.0,53.8
2026-01-19 13:43:00,BHARATI,4.1,974.7,4.1,220.0,53.1
2026-01-19 13:44:00,BHARATI,4.2,974.7,4.5,215.0,52.8
2026-01-19 13:45:00,BHARATI,4.2,974.7,3.8,207.0,52.3
2026-01-19 13:46:00,BHARATI,4.2,974.6,4.1,208.0,51.8
2026-01-19 13:47:00,BHARATI,4.2,974.6,4.2,209.0,52.4
2026-01-19 13:48:00,BHARATI,4.2,974.6,3.9,221.0,52.4
2026-01-19 13:49:00,BHARATI,4.2,974.5,3.8,223.0,52.1
2026-01-19 13:50:00,BHARATI,4.3,974.5,3.3,224.0,52.0
2026-01-19 13:51:00,BHARATI,4.2,974.5,3.7,234.0,51.3
2026-01-19 13:52:00,BHARATI,4.3,974.5,4.2,225.0,51.2
2026-01-19 13:53:00,BHARATI,4.4,974.5,3.8,207.0,50.7
2026-01-19 13:54:00,BHARATI,4.4,974.5,2.6,216.0,50.9
2026-01-19 13:55:00,BHARATI,4.5,974.5,2.6,202.0,51.3
2026-01-19 13:56:00,BHARATI,4.5,974.5,1.9,190.0,51.1
2026-01-19 13:57:00,BHARATI,4.5,974.5,2.6,167.0,50.7
2026-01-19 13:58:00,BHARATI,4.5,974.5,0.9,196.0,50.2
2026-01-19 13:59:00,BHARATI,4.5,974.5,3.0,205.0,50.5
2026-01-19 14:00:00,BHARATI,4.6,974.4,2.5,206.0,51.5
2026-01-19 14:01:00,BHARATI,4.7,974.4,2.7,124.0,51.4
2026-01-19 14:02:00,BHARATI,4.6,974.4,2.9,130.0,51.0
2026-01-19 14:03:00,BHARATI,4.6,974.4,2.9,119.0,51.9
2026-01-19 14:04:00,BHARATI,4.5,974.4,5.5,98.0,52.3
2026-01-19 14:05:00,BHARATI,4.5,974.4,5.4,96.0,51.9
2026-01-19 14:06:00,BHARATI,4.6,974.4,6.2,98.0,52.8
2026-01-19 14:07:00,BHARATI,4.6,974.3,6.3,97.0,52.6
2026-01-19 14:08:00,BHARATI,4.7,974.3,6.4,96.0,52.2
2026-01-19 14:09:00,BHARATI,4.6,974.3,6.2,98.0,52.6
2026-01-19 14:10:00,BHARATI,4.6,974.3,6.0,95.0,52.7
2026-01-19 14:11:00,BHARATI,4.5,974.3,6.3,95.0,53.3
2026-01-19 14:12:00,BHARATI,4.4,974.3,6.3,95.0,54.0
2026-01-19 14:13:00,BHARATI,4.2,974.3,6.7,94.0,54.6
2026-01-19 14:14:00,BHARATI,4.2,974.3,6.5,95.0,55.3
2026-01-19 14:15:00,BHARATI,4.1,974.3,5.9,95.0,55.8
2026-01-19 14:16:00,BHARATI,4.2,974.3,4.9,85.0,55.4
2026-01-19 14:17:00,BHARATI,4.4,974.2,4.8,79.0,54.4
2026-01-19 14:18:00,BHARATI,4.4,974.2,5.4,61.0,54.5
2026-01-19 14:19:00,BHARATI,4.4,974.2,5.2,60.0,54.8
2026-01-19 14:20:00,BHARATI,4.2,974.2,5.4,69.0,55.3
2026-01-19 14:21:00,BHARATI,4.3,974.2,5.0,57.0,54.7
2026-01-19 14:22:00,BHARATI,4.2,974.2,5.8,70.0,55.0
2026-01-19 14:23:00,BHARATI,4.2,974.2,5.8,72.0,54.9
2026-01-19 14:24:00,BHARATI,4.1,974.2,4.8,83.0,54.8
2026-01-19 14:25:00,BHARATI,4.3,974.1,6.9,86.0,54.4
2026-01-19 14:26:00,BHARATI,4.5,974.1,8.0,78.0,53.1
2026-01-19 14:27:00,BHARATI,4.6,974.1,9.1,84.0,51.8
2026-01-19 14:28:00,BHARATI,4.7,974.1,8.8,87.0,50.4
2026-01-19 14:29:00,BHARATI,4.8,974.0,9.4,89.0,49.7
2026-01-19 14:30:00,BHARATI,4.7,974.0,10.0,92.0,49.6
2026-01-19 14:31:00,BHARATI,4.6,974.0,9.3,96.0,50.2
2026-01-19 14:32:00,BHARATI,4.1,974.0,9.0,94.0,52.2
2026-01-19 14:33:00,BHARATI,4.0,974.0,10.2,96.0,53.0
2026-01-19 14:34:00,BHARATI,4.0,973.9,9.8,95.0,52.4
2026-01-19 14:35:00,BHARATI,3.8,973.9,8.5,95.0,53.4
2026-01-19 14:36:00,BHARATI,3.9,973.9,9.2,91.0,52.6
2026-01-19 14:37:00,BHARATI,4.2,973.9,8.8,86.0,51.3
2026-01-19 14:38:00,BHARATI,4.3,973.8,7.7,87.0,50.6
2026-01-19 14:39:00,BHARATI,4.4,973.8,7.1,79.0,50.3
2026-01-19 14:40:00,BHARATI,4.4,973.8,7.9,77.0,50.0
2026-01-19 14:41:00,BHARATI,4.6,973.8,6.6,81.0,49.6
2026-01-19 14:42:00,BHARATI,4.7,973.8,8.1,79.0,49.5
2026-01-19 14:43:00,BHARATI,4.7,973.8,7.3,81.0,49.3
2026-01-19 14:44:00,BHARATI,4.7,973.7,8.3,78.0,48.9
2026-01-19 14:45:00,BHARATI,4.7,973.7,7.0,75.0,48.9
2026-01-19 14:46:00,BHARATI,4.7,973.7,7.4,71.0,48.6
2026-01-19 14:47:00,BHARATI,4.7,973.7,7.5,77.0,48.3
2026-01-19 14:48:00,BHARATI,4.7,973.7,7.5,76.0,48.7
2026-01-19 14:49:00,BHARATI,4.7,973.7,8.3,78.0,48.8
2026-01-19 14:50:00,BHARATI,4.5,973.7,8.0,75.0,49.1
2026-01-19 14:51:00,BHARATI,4.5,973.7,7.9,75.0,49.5
2026-01-19 14:52:00,BHARATI,4.5,973.7,8.2,78.0,50.1
2026-01-19 14:53:00,BHARATI,4.6,973.8,7.7,90.0,50.1
2026-01-19 14:54:00,BHARATI,4.5,973.7,8.4,93.0,51.2
2026-01-19 14:55:00,BHARATI,4.5,973.7,8.9,93.0,50.6
2026-01-19 14:56:00,BHARATI,4.6,973.7,9.7,83.0,49.9
2026-01-19 14:57:00,BHARATI,4.8,973.6,11.8,89.0,48.9
2026-01-19 14:58:00,BHARATI,4.7,973.6,11.3,84.0,48.6
2026-01-19 14:59:00,BHARATI,4.9,973.7,10.4,85.0,47.3
2026-01-19 15:00:00,BHARATI,4.7,973.7,9.5,89.0,48.3
2026-01-19 15:01:00,BHARATI,4.5,973.6,10.2,91.0,49.5
2026-01-19 15:02:00,BHARATI,4.7,973.7,8.8,87.0,48.3
2026-01-19 15:03:00,BHARATI,4.9,973.7,8.5,83.0,47.9
2026-01-19 15:04:00,BHARATI,4.9,973.7,8.2,83.0,47.4
2026-01-19 15:05:00,BHARATI,4.9,973.7,9.6,82.0,47.6
2026-01-19 15:06:00,BHARATI,4.7,973.7,8.5,83.0,47.9
2026-01-19 15:07:00,BHARATI,4.8,973.6,9.5,84.0,47.6
2026-01-19 15:08:00,BHARATI,4.8,973.6,9.2,83.0,47.3
2026-01-19 15:09:00,BHARATI,4.9,973.6,9.2,81.0,46.8
2026-01-19 15:10:00,BHARATI,4.8,973.6,8.9,88.0,47.3
2026-01-19 15:11:00,BHARATI,4.7,973.5,9.2,89.0,47.9
2026-01-19 15:12:00,BHARATI,5.0,973.5,8.0,78.0,47.3
2026-01-19 15:13:00,BHARATI,5.0,973.5,9.3,75.0,47.1
2026-01-19 15:14:00,BHARATI,5.0,973.5,9.6,77.0,46.9
2026-01-19 15:15:00,BHARATI,4.8,973.5,8.9,77.0,47.6
2026-01-19 15:16:00,BHARATI,4.7,973.5,7.7,72.0,48.3
2026-01-19 15:17:00,BHARATI,4.8,973.4,8.6,74.0,48.8
2026-01-19 15:18:00,BHARATI,4.8,973.4,9.3,68.0,48.9
2026-01-19 15:19:00,BHARATI,4.8,973.4,8.4,65.0,48.3
2026-01-19 15:20:00,BHARATI,4.8,973.4,9.0,69.0,48.9
2026-01-19 15:21:00,BHARATI,4.7,973.4,9.3,75.0,48.9
2026-01-19 15:22:00,BHARATI,4.8,973.4,9.5,71.0,48.5
2026-01-19 15:23:00,BHARATI,4.8,973.4,11.2,72.0,48.4
2026-01-19 15:24:00,BHARATI,4.9,973.4,11.0,82.0,48.6
2026-01-19 15:25:00,BHARATI,4.8,973.4,10.3,78.0,49.0
2026-01-19 15:26:00,BHARATI,4.7,973.4,10.6,81.0,49.4
2026-01-19 15:27:00,BHARATI,4.8,973.4,9.7,81.0,48.5
2026-01-19 15:28:00,BHARATI,4.8,973.4,8.7,76.0,48.7
2026-01-19 15:29:00,BHARATI,,,,,
2026-01-19 15:30:00,BHARATI,,,,,
2026-01-19 15:31:00,BHARATI,,,,,
2026-01-19 15:32:00,BHARATI,,,,,
2026-01-19 15:33:00,BHARATI,,,,,
2026-01-19 15:34:00,BHARATI,,,,,
2026-01-19 15:35:00,BHARATI,,,,,
2026-01-19 15:36:00,BHARATI,,,,,
2026-01-19 15:37:00,BHARATI,,,,,
2026-01-19 15:38:00,BHARATI,,,,,
2026-01-19 15:39:00,BHARATI,,,,,
2026-01-19 15:40:00,BHARATI,,,,,
2026-01-19 15:41:00,BHARATI,,,,,
2026-01-19 15:42:00,BHARATI,4.8,973.2,8.8,71.0,44.3
2026-01-19 15:43:00,BHARATI,4.9,973.2,9.0,70.0,51.0
2026-01-19 15:44:00,BHARATI,4.9,973.2,8.1,68.0,49.9
2026-01-19 15:45:00,BHARATI,4.9,973.2,11.0,58.0,49.4
2026-01-19 15:46:00,BHARATI,5.1,973.2,9.2,74.0,51.0
2026-01-19 15:47:00,BHARATI,5.0,973.3,9.1,75.0,50.2
2026-01-19 15:48:00,BHARATI,4.9,973.2,9.9,72.0,50.1
2026-01-19 15:49:00,BHARATI,5.0,973.2,11.3,70.0,49.6
2026-01-19 15:50:00,BHARATI,4.7,973.2,9.6,76.0,50.2
2026-01-19 15:51:00,BHARATI,4.6,973.1,10.8,74.0,50.8
2026-01-19 15:52:00,BHARATI,4.5,973.1,11.6,76.0,51.4
2026-01-19 15:53:00,BHARATI,4.6,973.1,11.6,79.0,51.0
2026-01-19 15:54:00,BHARATI,4.5,973.0,13.7,76.0,50.2
2026-01-19 15:55:00,BHARATI,4.7,972.9,16.3,76.0,48.5
2026-01-19 15:56:00,BHARATI,4.7,973.0,15.0,76.0,48.3
2026-01-19 15:57:00,BHARATI,4.8,972.9,15.4,78.0,47.7
2026-01-19 15:58:00,BHARATI,4.8,972.9,15.6,78.0,47.4
2026-01-19 15:59:00,BHARATI,4.7,972.9,15.1,78.0,47.9
2026-01-19 16:00:00,BHARATI,4.8,972.9,15.3,71.0,47.5
2026-01-19 16:01:00,BHARATI,4.8,972.9,15.6,73.0,47.5
2026-01-19 16:02:00,BHARATI,4.7,972.9,15.0,77.0,47.9
2026-01-19 16:03:00,BHARATI,4.8,972.9,15.7,71.0,47.3
2026-01-19 16:04:00,BHARATI,4.7,972.9,14.9,76.0,48.2
2026-01-19 16:05:00,BHARATI,4.6,972.9,17.4,74.0,48.2
2026-01-19 16:06:00,BHARATI,4.7,973.0,14.0,77.0,48.2
2026-01-19 16:07:00,BHARATI,4.6,972.9,16.9,74.0,48.2
2026-01-19 16:08:00,BHARATI,4.8,972.9,16.7,71.0,47.5
2026-01-19 16:09:00,BHARATI,4.8,972.8,19.3,64.0,47.4
2026-01-19 16:10:00,BHARATI,4.8,972.9,17.9,75.0,47.4
2026-01-19 16:11:00,BHARATI,4.8,972.9,15.8,71.0,47.2
2026-01-19 16:12:00,BHARATI,4.7,972.9,17.5,73.0,47.7
2026-01-19 16:13:00,BHARATI,4.9,972.8,21.2,75.0,47.1
2026-01-19 16:14:00,BHARATI,5.0,972.8,20.0,74.0,46.2
2026-01-19 16:15:00,BHARATI,5.0,972.8,19.4,76.0,46.7
2026-01-19 16:16:00,BHARATI,4.9,972.8,18.9,77.0,46.8
2026-01-19 16:17:00,BHARATI,5.0,972.8,21.1,72.0,45.7
2026-01-19 16:18:00,BHARATI,4.9,972.8,21.3,74.0,46.5
2026-01-19 16:19:00,BHARATI,4.9,972.8,20.2,76.0,46.9
2026-01-19 16:20:00,BHARATI,4.8,972.8,19.3,68.0,47.2
2026-01-19 16:21:00,BHARATI,4.7,972.8,19.1,70.0,47.8
2026-01-19 16:22:00,BHARATI,4.8,972.8,21.5,71.0,47.6
2026-01-19 16:23:00,BHARATI,4.8,972.8,18.6,68.0,47.1
2026-01-19 16:24:00,BHARATI,4.7,972.9,18.5,69.0,48.3
2026-01-19 16:25:00,BHARATI,4.6,972.9,18.0,68.0,48.8
2026-01-19 16:26:00,BHARATI,4.5,972.8,20.0,71.0,49.4
2026-01-19 16:27:00,BHARATI,4.5,972.8,22.0,63.0,49.4
2026-01-19 16:28:00,BHARATI,4.4,972.9,17.3,68.0,49.6
2026-01-19 16:29:00,BHARATI,4.4,972.8,19.4,66.0,49.9
2026-01-19 16:30:00,BHARATI,4.4,972.9,18.3,70.0,50.1
2026-01-19 16:31:00,BHARATI,4.3,972.9,17.1,70.0,50.7
2026-01-19 16:32:00,BHARATI,4.3,972.9,16.7,68.0,51.3
2026-01-19 16:33:00,BHARATI,4.3,972.9,16.6,67.0,50.8
2026-01-19 16:34:00,BHARATI,4.3,972.9,18.2,66.0,51.1
2026-01-19 16:35:00,BHARATI,4.4,972.9,19.5,73.0,50.6
2026-01-19 16:36:00,BHARATI,4.4,972.9,19.1,69.0,50.1
2026-01-19 16:37:00,BHARATI,4.5,972.9,17.4,68.0,49.9
2026-01-19 16:38:00,BHARATI,4.4,972.9,19.3,70.0,50.4
2026-01-19 16:39:00,BHARATI,4.4,972.9,18.9,69.0,50.6
2026-01-19 16:40:00,BHARATI,4.3,972.9,18.9,69.0,50.9
2026-01-19 16:41:00,BHARATI,4.3,972.9,17.6,71.0,50.9
2026-01-19 16:42:00,BHARATI,4.2,972.9,19.5,72.0,51.1
2026-01-19 16:43:00,BHARATI,4.4,972.9,20.0,71.0,49.4
2026-01-19 16:44:00,BHARATI,4.5,972.9,18.8,71.0,49.3
2026-01-19 16:45:00,BHARATI,4.3,972.9,17.8,72.0,50.3
2026-01-19 16:46:00,BHARATI,4.2,973.0,16.3,68.0,51.0
2026-01-19 16:47:00,BHARATI,4.2,973.0,17.5,70.0,51.5
2026-01-19 16:48:00,BHARATI,4.2,973.0,18.4,70.0,51.6
2026-01-19 16:49:00,BHARATI,4.3,972.9,20.1,69.0,50.6
2026-01-19 16:50:00,BHARATI,4.4,972.9,19.2,67.0,50.4
2026-01-19 16:51:00,BHARATI,4.4,972.9,19.6,69.0,50.6
2026-01-19 16:52:00,BHARATI,4.4,972.9,18.4,67.0,50.2
2026-01-19 16:53:00,BHARATI,4.4,972.9,17.9,69.0,50.9
2026-01-19 16:54:00,BHARATI,4.4,972.9,20.1,71.0,50.7
2026-01-19 16:55:00,BHARATI,4.4,972.9,19.5,70.0,50.6
2026-01-19 16:56:00,BHARATI,4.4,972.9,18.9,69.0,51.2
2026-01-19 16:57:00,BHARATI,4.3,972.8,18.5,61.0,51.5
2026-01-19 16:58:00,BHARATI,4.3,972.9,16.6,67.0,52.0
2026-01-19 16:59:00,BHARATI,4.2,972.9,17.5,68.0,53.1
2026-01-19 17:00:00,BHARATI,4.3,972.8,19.5,71.0,52.6
2026-01-19 17:01:00,BHARATI,4.3,972.8,18.5,68.0,51.9
2026-01-19 17:02:00,BHARATI,4.3,972.8,20.4,65.0,51.5
2026-01-19 17:03:00,BHARATI,4.4,972.8,19.1,71.0,51.6
2026-01-19 17:04:00,BHARATI,4.4,972.8,21.8,69.0,51.5
2026-01-19 17:05:00,BHARATI,4.4,972.8,19.0,70.0,51.8
2026-01-19 17:06:00,BHARATI,4.3,972.9,17.9,69.0,52.3
2026-01-19 17:07:00,BHARATI,4.3,972.9,17.8,68.0,52.8
2026-01-19 17:08:00,BHARATI,4.3,972.9,18.8,70.0,52.6
2026-01-19 17:09:00,BHARATI,4.3,972.8,18.9,67.0,52.2
2026-01-19 17:10:00,BHARATI,4.3,972.8,19.7,70.0,52.6
2026-01-19 17:11:00,BHARATI,4.3,972.8,20.8,68.0,52.6
2026-01-19 17:12:00,BHARATI,4.3,972.9,18.9,69.0,52.4
2026-01-19 17:13:00,BHARATI,4.4,972.8,21.0,68.0,51.9
2026-01-19 17:14:00,BHARATI,4.4,972.8,18.8,67.0,52.0
2026-01-19 17:15:00,BHARATI,4.3,972.9,18.2,63.0,52.9
2026-01-19 17:16:00,BHARATI,4.3,972.9,16.7,64.0,53.6
2026-01-19 17:17:00,BHARATI,4.3,972.8,20.9,67.0,53.3
2026-01-19 17:18:00,BHARATI,4.4,972.9,17.8,66.0,52.0
2026-01-19 17:19:00,BHARATI,4.4,972.8,19.9,66.0,52.3
2026-01-19 17:20:00,BHARATI,4.3,972.9,18.4,68.0,52.5
2026-01-19 17:21:00,BHARATI,4.2,973.0,17.8,66.0,53.2
2026-01-19 17:22:00,BHARATI,4.3,972.9,18.6,65.0,53.1
2026-01-19 17:23:00,BHARATI,4.3,973.0,17.0,65.0,53.2
2026-01-19 17:24:00,BHARATI,4.2,973.0,17.5,69.0,54.4
2026-01-19 17:25:00,BHARATI,4.2,972.9,18.4,70.0,54.2
2026-01-19 17:26:00,BHARATI,4.2,972.9,19.8,69.0,53.8
2026-01-19 17:27:00,BHARATI,4.2,972.9,19.2,66.0,53.5
2026-01-19 17:28:00,BHARATI,4.1,972.9,19.3,67.0,53.5
2026-01-19 17:29:00,BHARATI,4.2,972.9,21.6,75.0,53.4
2026-01-19 17:30:00,BHARATI,4.4,972.8,22.3,71.0,52.0
2026-01-19 17:31:00,BHARATI,4.4,972.8,22.0,72.0,52.5
2026-01-19 17:32:00,BHARATI,4.3,972.9,21.6,72.0,53.0
2026-01-19 17:33:00,BHARATI,4.3,972.8,24.5,74.0,53.2
2026-01-19 17:34:00,BHARATI,4.4,972.7,26.1,70.0,53.4
